ID;GUID;Model_ID;Feld_1;Feld_2;Feld_3;Feld_4;Feld_5;Feld_6;Feld_7;Feld_8;Feld_9;Feld_10;Feld_11;Feld_12;Feld_13;Tags
1586782688367;vybnXhL(7B;1701908762985;2115;"regieren; <br>steuern<br>(≠ reinar, regir)";gobernar;gobernar no es solamente administrar un Estado<br><br>¿Puedo gobernar el barco solo, papá?<br><br>ähnlich: reinar (regieren, herrschen)  ⇒▯;;E29;v;;;;;2115;4033;
1586782688368;"i-%IE;M!CH";1701908762985;7517;es ist ein schwer zu regierendes Land;es un país difícil de gobernar;oder: un país duro para gobernar;;E29;exp;;;;;2115A;4034; missing-media 
1586782688369;nbgc.k_y,e;1701908762985;2192;der Gouverneur <br>(m/f);el gobernador  :  <br>la gobernadora;recuerdo las espléndidas fiestas que el gobernador organizaba para impresionarte <br><br>auch «Präsident»: Gobernador del Banco de España<br><br>en España «Gobernador» puede se usa como título de cualquier representante del Gobierno en una institución pública<br><br>el gobernante (der Herrscher, der Regierende)  ⇒▯;;E29;nm;;;;;2192;4035;
1586782688370;Pea3M%!?vH;1701908762985;3176;"der Herrscher; <br>die Regierende <br>(m/f)";el gobernante  :  <br>la gobernante;mem: die Gouvernante<br><br>la cumbre entre los gobernantes de China y EE.UU. (der Gipfel zwischen den Regierenden von China und den Vereinigten Staaten [EE.UU. ist die Abkürzung für Estados Unidos])<br><br>el gobernador (der Gouverneur)  ⇒▯;;E29;nm/f;;;;;3176;4036;
1586782688371;P8KT,DD#9#;1701908762985;2118;"die Zufriedenheit;<br>die Befriedigung;<br>die Freude";la satisfacción;comer es la satisfacción de una necesidad básica<br><br>fue una satisfacción trabajar con usted;;E29;nf;;;;;2118;4039; missing-media 
1586782688372;JpAi6$k%xB;1701908762985;2382;"befriedigen;<br>zufriedenstellen<br>(≠ complacer, agradar, gustar)";satisfacer;hacemos todo para satisfacer las necesidades de nuestros clientes;;E29;v;;;;;2382;4040;
1586782688373;w-O%D]09)>;1701908762985;2119;die Leiche;el cadáver;"mem und mögl. Bed.: der Kadaver<br><br>¡Señora, hay un cadáver en la biblioteca!<br><br>Auszug aus ""The Body in the Library"", dem zweiten Miss-Marple-Roman von Agatha Christie:<br><br>In her sleep Mrs. Bantry frowned. Something disturbing was penetrating through the dream state, something out of its time. Footsteps along the passage, footsteps that were too hurried and too soon. Her ears listened unconsciously for the chink of china, but there was no chink of china.<br>The knock came at the door. Automatically, from the depths of her dream, Mrs. Bantry said, ""Come in.""<br>The door opened; now there would be the chink of curtain rings as the curtains were drawn back. But there was no chink of curtain rings. Out of the dull green light Mary's voice came, breathless, hysterical.<br>""Oh, ma'am, oh, ma'am, there's a body in the library!""";;E29;nm;;;;;2119;4041; missing-media 
1586782688374;Ct17MF>!vn;1701908762985;2123;das Wunder<br>(≠ maravilla);el milagro;es casi un milagro (es grenzt an ein Wunder)<br><br>el amor hace milagros (die Liebe wirkt Wunder)<br><br>Anm.: «milagro» ist eher das übernatürliche, unverständliche, biblische Wunderereignis, «maravilla» eher etwas Staunenswertes, Erstaunliches, Unwahrscheinliches;;E29;nm;;;;"<img src=""2123.jpg"">";2123;4044;
1586782688375;d(X^8+QbgE;1701908762985;2127;"die Hand(fläche);<br>die Palme";la palma;nunca he tenido mi palma leído antes (ich habe mir noch nie zuvor aus der Hand lesen lassen)<br><br>en ocasiones las escribían en hojas de palma<br><br>tocar las palmas (Beifall klatschen)<br><br>Bild: La Palma (Kanarische Insel);;E29;nf;;;;"<img src=""2127.jpg"">";2127;4047;
1586782688376;"vz8}zN;UtK";1701908762985;2130;"das Ziel (Sport und abstrakt);<br>das Tor (Sport)";la meta;mi última meta es llegar a ser intérprete<br><br>hay una lucha delante de la meta (ein Gerangel vor dem Tor);;E29;nf;;;;;2130;4048;
1586782688377;ga#k^PVt8.;1701908762985;2131;"der Impuls;<br>der Schwung;<br>der Anstoß";el impulso;tu primer impulso será el de renunciar, ¿no?<br><br>ahora no queremos perder el impulso<br><br>lo que realmente me dio el impulso fue una cosa muy curiosa<br><br>el impulso sexual (der Sexualtrieb);;E29;nm;;;;;2131;4051;
1586782688378;"dpb%nZo5;2";1701908762985;7518;es ist gut, dass du deinem Impuls gefolgt bist und gekommen bist (... gefolgt bist, zu kommen);es bueno que hayas seguido tu impulso de venir;«(no) es bueno que ...» steht immer mit dem subjuntivo<br><br>ves, es bueno que él lo sepa<br><br>además, no es bueno que me mintiera;;E29;exp;;;;;2131A;4052;
1586782688379;HMd=Bk=SJb;1701908762985;2132;"(an)sammeln; anhäufen <br>(≠ amontonar)";acumular;mem und mögl. Bed.: akkumulieren<br><br>he podido acumular mucha experiencia en este terreno<br><br>¿cuando comprenderá China por fin que no puede acumular dólares eternamente?;;E29;v;;;;;2132;4053;
1586782688380;"kDnEMt(hZ;";1701908762985;4426;"die Anhäufung;<br>die Ansammlung";la acumulación;mem und mögl. Bed.: die Akkumulation<br><br>el problema es la acumulación de residuos en el medio ambiente (Das Problem ist die Ansammlung von Abfall in der Umwelt);;E29;nf;;;;;4426;4054; missing-media 
1586782688381;kiQxaj*e?7;1701908762985;2425;"die Welle;<br>die Woge<br>(≠ onda)";la ola;el sonido era un poco como las olas del mar<br><br>ola de calor/frío, ola de gripe<br><br>el público en la grada hacía la ola (das Publikum in den Sitzreihen machte La Ola) <br><br>unterscheide: la olla (der Topf)  ⇒▯;;E29;nf;;;;"<img src=""2425.jpg"">";2425;4056;
1586782688382;q+Wk?41s*4;1701908762985;7519;Als ich jenes italienische Lied hörte, überkam mich eine Anwallung von Heimweh.;Al escuchar esa canción italiana, me invadió una ola de nostalgia.;oder: cuando oí esa canción italiana, una ola de nostalgia me invadió;;E29;esp;;;;;2425A;4057; missing-media 
1586782688383;vF5Q~R?t/A;1701908762985;1192;"die Investition;<br>die Umkehrung";la inversión;mem und mögl. Bed.: die Inversion<br><br>su construcción requiere una gran inversión de tiempo y energía<br><br>los últimos datos no demuestran una inversión de esta tendencia;;E29;nf;;;;;1192;4058; missing-media 
1586782688384;e[[_B8,Pfn;1701908762985;2135;"investieren;<br>umdrehen";invertir (irr.);"¿en qué acciones debo invertir el dinero? (ich welche Aktien soll ich das Geld investieren?)<br><br>pero no quiero invertir en otro lugar (ich will aber nicht in ein neues Lokal investieren)<br><br>sin embargo, podríamos invertir esta tendencia (wir könnten diese Entwicklung jedoch umkehren) <br><br>inverso = umgekehrt  ⇒▯<br><br>irr.: invierto...; que invierta...";;E29;v;;;;;2135;4059;
1586782688385;hAK{]Xr<x];1701908762985;2136;"die Definition; <br>die Festlegung";la definición;las definiciones del diccionario generalmente parecen banal (Definitionen im Wörterbuch erscheinen im Allgemeinen trivial) <br><br>necesitamos mayor claridad en la definición de los objetivos y las medidas<br><br>weitere Bedeutungen: die (optische) Auflösung;;E29;nf;;;;;2136;4060; missing-media 
1586782688386;D!hwIq<.t-;1701908762985;7520;"definitionsgemäß;<br>per definitionem";por definición;el árbitro es arbitrario por definición (Wortspiel: der Schiedsrichter ist per definitionem willkürlich);;E29;loc;;;;;2136A;4061; missing-media 
1586782688387;r$HTjc`nm7;1701908762985;2828;"festgelegt; bestimmt<br>(≠ determinado, decidido, e...)";definido;mem und mögl. Bed.: definiert<br><br>los objetivos definidos en el documento de estrategia (die im Strategiepapier festgelegten Ziele)<br><br>el artículo definido (der bestimmte Artikel);;E29;adj;;;;;2828;4062;
1586782688388;Nnpkha5DV};1701908762985;2141;praktisch;práctico;solo soy práctico cuando digo que deberíamos divorciarnos (ich bin lediglich praktisch, wenn ich sage, dass wir uns scheiden lassen sollten);;E30;adj;;;;;2141;4069; missing-media 
1586782688389;QJY`BiQXEb;1701908762985;2142;"die Disziplin;<br>das Lehrfach";la disciplina;mem und mögl. Bed.:: die Fachdisziplin<br><br>eres un chico brillante, pero te falta puntualidad y disciplina<br><br>les imponía una disciplina férrea (eiserne Disziplin) a sus estudiantes<br><br>la arquitectura debería abordarse (angesprochen / betrachtet werden) no simplemente como una disciplina técnica;;E30;nf;;;;;2142;4070;
1586782688390;dfBF5.<8J9;1701908762985;7521;Man muss eine außerordentliche Disziplin haben, um sich jeden Tag mit solch einem Kurs zu beschäftigen.;hay que tener disciplina extraordinaria para dedicarse a un curso así cada día;oder: hay que tener una disciplina extraordinaria para entregarse a semejante curso todos los días<br> <br>... darse / consagrarse a tal curso / un curso de este tipo a diario / diariamente;;E30;exp;;;;"<img src=""2142A.jpg"">";2142A;4071;
1586782688391;o`[a?hQUJ-;1701908762985;3254;"der Schüler; <br>der Jünger; <br>die Anhängerin <br>(m/f)";el discípulo  :  <br>la discípula;¿Era discípulo de Aristóteles?<br><br>Bild: Raffael (1483-1520, Italien), La escuela de Atenas (Ausschnitt, in der Mitte Platon und Aristoteles);;E30;nm/f;;;;"<img src=""3254.jpg"">";3254;4072; missing-media 
1586782688392;nkM%w=3^AB;1701908762985;2144;"bemerkenswert; beträchtlich<br>(≠ considerable)";notable;"tienes una memoria notable<br><br>Jorge hace un trabajo notable; tal vez podemos ganarle para nuestro proyecto (Jorge leistet bemerkenswerte Arbeit; vielleicht können wir ihn für unser Projekt gewinnen)";;E30;adj;;;;;2144;4073;
1586782688393;vBH/kB5]im;1701908762985;2148;"anfänglich; <br>ursprünglich; <br>Anfangs- <br>(≠ original)";inicial;mem: Initial- (z.B. Initialdosis = Anfangsdosis) <br><br>La intención inicial era bastante diferente.<br><br>la violenta expansión inicial del legendario big bang (die gewaltige/heftige Anfangsexpansion des legendären Urknalls) <br><br>la inicial (las iniciales) = die Initiale, der Anfangsbuchstabe (meist pl.)  ⇒▯ ;;E30;adj;;;;;2148;4076;
1586782688394;G[=EjNCF+:;1701908762985;2150;"die Spur (Fährte);<br>die Landebahn";la pista;mem und mögl. Bed.: die Piste<br><br>nuestra pista nos lleva hasta Moscú<br><br>autorizado para aterrizar, pista 2-7 derecha<br><br>pista de baile (Tanzfläche), pista audio (Tonspur)<br><br>auch: Skipiste, Loipe;;E30;nf;;;;;2150;4078;
1586782688395;u9%=!<}Lr6;1701908762985;2152;"würdig; <br>wert";digno;pruébate digno de recibir tanto bien<br><br>no es digno de una princesa<br><br>auch »angemessen«: nivel de vida digno, salario digno<br><br>es digno de toda consideración (unbedingt beachtenswert);;E30;adj;;;;;2152;4080;
1586782688396;y>5:|La}[5;1701908762985;7522;mein Freund hier ist absolut vertrauenswürdig;mi amigo aquí es absolutamente digno de confianza;oder: ... es absolutamente confiable;;E30;loc;;;;;2152A;4081; missing-media 
1586782688397;sS3BqH?y3?;1701908762985;2397;die Würde;la dignidad;defender la dignidad del ser humano, ya sea hombre, mujer o niño (die Würde des Menschseins zu verteidigen, ob Mann, Frau oder Kind);;E30;nf;;;;;2397;4082;
1586782688398;kGCLd|Gik.;1701908762985;2155;die Zigarette;el cigarrillo;oder: el cigarro (Zigarette/Zigarre), el pitillo<br><br>antes fumaba cigarrillo tras cigarrillo cuando estaba en una fiesta<br><br>¡los cigarrillos son cada vez más caros!;;E30;nm;;;;"<img src=""2155.jpg"">";2155;4085;
1586782688399;A-^{5iPgEl;1701908762985;2158;"die (An)weisung;<br>die Ausbildung;<br>der Unterricht<br>(≠ e...)";la instrucción;mem und mögl. Bed.: die Instruktion<br><br>así que no solo la instrucción está clara, también lo está la sanción (Strafe), lo que ocurrirá si no hacen lo que les digo<br><br>fue sometido a una intensa instrucción militar (Ausbildung, Drill)<br><br>a nadie se le puede negar el derecho a la instrucción (Bildung)<br><br>instrucciones de uso/de manejo (Gebrauchsanweisung, Packungsbeilage);;E30;nf;;;;;2158;4090; missing-media 
1586782688400;QDhHV<~h&F;1701908762985;7523;ihr werdet also mit niemandem sprechen, bis ihr Anweisungen erhaltet;entonces no hablaréis con nadie hasta recibir instrucciones;oder: así que no hablaréis con nadie hasta que recibáis instrucciones;;E30;exp;;;;;2158A;4091; missing-media 
1586782688401;bj/Kv3qngo;1701908762985;7524;"die Gebrauchsanweisung; <br>die Bedienungsanleitung";las instrucciones de uso;"oder: las instrucciones de utilización (eher Gebrauchsanweisung); el manual de usuario (eher Bedienungsanleitung)<br><br>para más información sobre la bomba (es dürfte sich wohl nicht um die Gebrauchsanweisung für eine Bombe handeln, sondern für eine Pumpe ...), sus funciones y las precauciones de seguridad (Sicherheitsvorkehrungen) necesarias, ver las instrucciones de uso";;E30;loc;;;;;2158B;4092;
1586782688402;d8KSagj/d~;1701908762985;2159;"spielen (Rolle);<br>übernehmen (Aufgabe);<br>ausüben (Funktion)";desempeñar;estamos dispuestos a desempeñar nuestro papel (... unsere Rolle zu spielen / unseren Beitrag zu leisten)<br><br>ausüben: desempeñar un mandato, una actividad, una función<br><br>auch »erfüllen, wahrnehmen« (Funktion, Aufgabe)<br><br>ferner auch »einlösen« (also das Gegenteil von «empeñar» [verpfänden] - woraus sich die heutige Hauptbedeutung abgeleitet hat [das mit der Rolle oder der Aufgabe gegebene Versprechen erfüllen/einlösen]);;E30;v;;;;;2159;4093; missing-media 
1586782688403;II,U9j=DW:;1701908762985;7525;"ein Amt innehaben;<br>ein Amt bekleiden";desempeñar un cargo;"oder: ocupar un cargo; ejercer un cargo (ein Amt ausüben)<br><br>nunca he desempeñado ningún cargo político";;E30;loc;;;;;2159A;4094; missing-media 
1586782688404;yQ|`wi1xT{;1701908762985;7526;eine Rolle spielen (fig.);desempeñar un papel;"las propias mujeres deben desempeñar un papel decisivo (die Frauen selbst müssen dabei eine entscheidende Rolle spielen)<br><br>los puertos desempeñaron un papel importante en el desarrollo de ... (Häfen spielten eine wichtige Rolle bei der Entwicklung von ...)<br><br>beachte: bei Rollen in Film und Theater heißt es eher «jugar el papel de, hacer el personaje de, interpretar el rol de»:<br><br>Penélope Cruz juega el papel de Raimunda en ""Volver""<br><br>Pedro Alonso interpreta el rol de Berlín en ""La Casa de Papel""";;E30;loc;;;;;2159B;4095; missing-media 
1586782688405;pU,YR5#8/:;1701908762985;2160;"die (kirchliche) Messe;<br>der Gottesdienst";la misa;decir misa (einen Gottesdienst halten)<br><br>misa del alba, misa de difuntos (Totenmesse), misa negra;;E30;nf;;;;;2160;4096;
1586782688406;Al*js2u+1k;1701908762985;7527;das ist so unnötig wie ein Kropf;eso hace tanta falta como los perros en misa;wörtl.: das ist so nötig wie Hunde bei einer (kirchlichen) Messe<br><br>Bild: Padre Joao Paulo Araujo vermittelt während der Messe Hunde zur Adoption;;E30;prov;;;;"<img src=""2160A.jpg"">";2160A;4097;
1586782688407;B5>6Y/IgcO;1701908762985;2161;"(ver)teilen; aufteilen<br>(≠ distribuir)";repartir;¿por ejemplo tienes nueve panes que tienes que repartir entre diez hombres, cómo puedes calcular eso? (du hast zum Beispiel neun Brote, die du unter zehn Männern aufteilen musst, wie kannst du das ausrechnen?)<br><br>repartir periódicos (Zeitungen austragen)<br><br>ähnlich: compartir (miteinander teilen, austauschen)  ⇒▯;;E30;v;;;;;2161;4099;
1586782688408;i?D%N8Wq8C;1701908762985;2163;"die Korruption;<br>die Bestechlichkeit;<br>die Bestechung";la corrupción;usted está insinuando (unterstellen) que hubo corrupción policial ;;E30;nf;;;;;2163;4100; missing-media 
1586782688409;O[9djB#p4B;1701908762985;2164;billig;barato;¿También quiere comprar este vestido? Sí, me gusta mucho y sobre todo es muy barato. (Möchten Sie auch dieses Kleid kaufen? Ja, es gefällt mir sehr und vor allem ist es sehr günstig.);;E30;adj;;;;;2164;4101;
1586782688410;bTOQ%|?EFe;1701908762985;2165;"erschrecken (tr.); abschrecken<br>(≠ espantar)";asustar;es así que trató de asustar de muerte al pobre viejo (so hat er versucht, den armen Alten zu Tode zu erschrecken)<br><br>asustarse de (sich erschrecken)  ⇒▯;;E30;v;;;;;2165;4102;
1586782688411;lRA92J7%(_;1701908762985;7528;erschrecken (intr.)<br>(≠ espantarse);asustarse (de);se asustó al pensar que había dejado al perro en el coche <br><br>ähnlich: estar asustado (Angst haben [LatAm])  ⇒▯;;E30;v;;;;;2165A;4103;
1586782688412;Duz{BfV?aL;1701908762985;7529;Angst haben (LatAm)<br>(≠ tener miedo, temer);estar asustado;estaba realmente asustada<br><br>espero que no estés asustado <br><br>ähnlich: asustarse (erschrecken [intr.])  ⇒▯;;E30;loc;;;;;3170A;4106;
1586782688413;BT{50CG9Jv;1701908762985;3824;der Schreck, <br>der Schock<br>(≠ espanto);el susto;poner cara de susto (ein erschrockenes Gesicht machen)<br><br>me has dado un susto<br><br>le he pegado un buen susto a mi hermanito<br><br>el bebé se llevó un susto al oír los ladridos (Gebell)<br><br>temblar del susto;;E44;nm;;;;"<img src=""3824.jpg"">";3824;6225;
1586782688414;c%RYIu$VM`;1701908762985;7530;du hast uns zu Tode erschreckt;nos diste un susto de muerte;oder: nos has dado un susto de muerte <br><br>auch: du hast uns einen Mordsschrecken eingejagt;;E44;loc;;;;;3824A;6226;
1586782688415;nK(ZF1#BCE;1701908762985;2168;"leiden;<br>erleiden, erdulden<br>(≠ sufrir)";padecer;padecer del corazón (ein Herzleiden haben)<br><br>padecer una enfermedad (unter einer Krankheit leiden)<br><br>padecer un error (einen Fehler begehen);;E30;v;;;;;2168;4108;
1586782688416;hCk1)FaVt6;1701908762985;2170;"eindringen;<br>durchdringen";penetrar;mem und mögl. Bed.: penetrieren<br><br>por la ventana abierta penetra el aire fresco<br><br>pensé que las abejas no podían penetrar mi traje;;E30;v;;;;;2170;4111;
1586782688417;HJC|vzc#?q;1701908762985;7531;Vertrauen erwecken;inspirar confianza;eso realmente no me inspira confianza (das ist wirklich nicht vertrauenserweckend [für mich])<br><br>me parece que esto podría constituir en sí una medida capaz de inspirar confianza (mir scheint, das könnte an sich schon eine vertrauensbildende Maßnahme sein);;E30;loc;;;;;2171A;4113;
1586782688418;XWGl_l#a5;1701908762985;3197;"die Inspiration;<br>die Eingebung";la inspiración;fue una inspiración, un golpe de genio (Geistesblitz);;E30;nf;;;;;3197;4114; missing-media 
1586782688419;P6R%gNOe?u;1701908762985;7532;Nennen Sie es, wie Sie wollen - ich nenne es eine Eingebung.;Llámelo como quiera, yo lo llamo una inspiración.;"oder: llámalo como quieras, yo lo llamo intuición; ... yo lo llamo una revelación<br><br>weitere Beispiele für «como quiera»: muy bien, señora, como quiera (sehr wohl, Madame, wie Sie wünschen)<br><br>como quiera, me gusta su estilo (wie auch immer, ich mag ihren Stil)<br><br>beachte den subjuntivo in «como quiera» (≈ wie Sie wünschen mögen)";;E30;exp;;;;;3197A;4115; missing-media 
1586782688420;FmB*5iyPYu;1701908762985;2177;das Auto (2 x)<br>(≠ coche, carro);"el auto; <br>el automóvil";sale más caro irse en auto que en bus<br><br>era un automóvil Chevrolet último modelo de la década del 50;;E30;nm;;;;;2177;4124; missing-media 
1586782688421;b.#ZYC6HS[;1701908762985;7533;wer billig kauft, kauft teuer;lo barato cuesta caro;wörtl.: das Billige kostet viel;;E30;esp;;;;;2179A;4129;
1586782688422;A*fXEG3{ez;1701908762985;7534;das Üble daran ist, dass die Sache zu teuer werden wird;el mal está en que la cosa va a resultar demasiado cara;oder: lo malo es que se volverá demasiado caro;;E30;exp;;;;"<img src=""2179B.jpg"">";2179B;4130; missing-media 
1586782688423;L{t?-edn)~;1701908762985;7535;"das wird dich teuer zu stehen kommen;<br>das wird dich was kosten<br>(ohne ""fortuna"" oder ""ojo"")";esto te va a salir caro;oder: esto te costará muy caro<br><br>el asunto del chantaje le va a salir caro (die Erpressungssache wird Sie teuer zu stehen kommen);;E30;loc;;;;;2179C;4131;
1586782688424;Dg$ggM/sb+;1701908762985;2180;"die Folge (einer Serie);<br>der Vorfall";el episodio;mem und mögl. Bed.: die Episode<br><br>en 12 años no me he perdido ni un episodio<br><br>Vorfall: otro episodio como este, y tendré que suspenderla<br><br>Ereignis, Episode: yo les contaré un episodio de mi propia vida<br><br>dijeron que tuviste un episodio psicótico, Mike (psychotische Episode);;E30;nm;;;;"<img src=""2180.jpg"">";2180;4133;
1586782688425;GU3Nb<Qp_D;1701908762985;2183;"der Zug<br>(Gesichtszug, Charakterzug);<br>das Merkmal;<br>das Charakteristikum<br>(≠ característica)";el rasgo;es el primer rasgo saliente de la actitud hispánica (es ist das erste herausragende Charakteristikum der spanischen Haltung)<br><br>un rasgo dominante de la economía mundial es el casi universal deseo de un nivel de vida más alto (ein herausragendes Merkmal der Weltwirtschaft ist der beinahe universale Wunsch nach einem höheren Lebensstandard)<br><br>Verwechslungsgefahr: el rastro (die Spur), el rostro (das Gesicht), el rasgo (das Merkmal, der Charakterzug);;E30;nm;;;;;2183;4134;
1586782688426;s6mHVxNC`J;1701908762985;7536;"in groben Zügen; <br>im Großen und Ganzen";a grandes rasgos;en la carta me describió su nuevo trabajo a grandes rasgos;;E30;loc;;;;"<img src=""2183A.jpg"">";2183A;4135;
1586782688427;u}7|m)PQ-9;1701908762985;2185;beten <br>(≠ orar);rezar;¡reza y trabaja!<br><br>rezaremos por ti<br><br>era costumbre rezar el rosario después del paseo;;E30;v;;;;;2185;4136;
1586782688428;zhv(:5G*_j;1701908762985;7537;Ich habe mir sagen lassen, Englisch sei (wie) gemacht für's Geschäft, Französisch für die Liebe und Spanisch, um zu Gott zu beten.;He oído hablar que el inglés es para el comercio, el francés para el amor, y el español para rezar a Dios.;;;E30;exp;;;;;2185A;4137; missing-media 
1586782688429;fQPHru4+*e;1701908762985;2187;"die Pflicht;<br>(pl.) die Hausaufgaben";el deber;deber de diligencia, deber de guardar secreto, deber de registro (Sorgfaltspflicht, Schweigepflicht, Meldepflicht);;E30;nm;;"<img src=""plural.jpg"">";;;2187;4140;
1586782688430;mb2d+(t/0I;1701908762985;2191;der Spezialist <br>(m/f);el especialista  :  <br>la especialista;sería mejor otro abogado, un especialista;;E30;nm/f;;;;"<img src=""2191.jpg"">";2191;4142;
1586782688431;pO/(!5z@O6;1701908762985;7538;ich dachte, es wäre inzwischen klar, dass ich der Spezialist bin;pensé que ya había quedado claro que soy yo el especialista;oder: creí que ya estaba claro que yo era el especialista<br><br>quedar claro ([jetzt hoffentlich] klar sein, klar geworden sein):<br><br>menciono esto porque no había quedado claro (ich erwähne das, weil das nicht ganz klar war)<br><br>está vivo, por si no había quedado claro (er lebt [übrigens], falls das nicht klar war)<br><br>si algo no ha quedado claro ... (falls etwas unklar geblieben ist ...);;E30;esp;;;;;2191A;4143; missing-media 
1586782688432;nb&rZ>klR@;1701908762985;2194;die Konzentration;la concentración;la visita de Leah no perturbó en absoluto mi concentración (der Besuch von Leah störte meine Konzentration nicht im Geringsten)<br><br>concentración salina (Salzgehalt), concentración de tropas (Truppenansammlung), campo de concentración (Konzentrationslager);;E30;nf;;;;;2194;4148; missing-media 
1586782688433;"u7a/;MqD)m";1701908762985;2196;"(kon)zentrieren, ausrichten;<br>(refl.) sich konzentrieren<br>(≠ concentrar, enfocar)";centrar;opino que aquí es donde debemos centrar nuestros esfuerzos ahora<br><br>vamos, tienes que centrarte en lo positivo<br><br>auch »zentrieren«: usar un marco para centrar texto en una página<br><br>Anm.: «centrar»  und «concentrar» sind in ihrer Hauptbedeutung weitgehend austauschbar (konzentrieren, fokussieren, ausrichten);;E30;v;;"<img src=""reflexivo.jpg"">";;;2196;4149;
1586782688434;xzxQBfDx!F;1701908762985;2198;"anbauen;<br>züchten";cultivar;mem und häufige Bed.: kultivieren<br><br>solo una pequeña granja donde pueda cultivar hierba ... quizás vender a los clubes, pocos clientes (nur eine kleine Farm, wo ich Gras anbauen kann ... vielleicht an die Clubs verkaufen, nur eine Handvoll Kunden)<br><br>soy campesino de corazón y quiero cultivar rosas en la vejez<br><br>cultivando las artes de la paz;;E30;v;;;;"<img src=""2198.jpg"">";2198;4151;
1586782688435;C^W]zbDd.v;1701908762985;2199;"das Vermögen;<br>das Glück<br>(glückliche Fügung)";la fortuna;mi padre me dejó una gran fortuna<br><br>¡Es una pequeña fortuna! (Das ist ja ein kleines Vermögen!)<br><br>tuve la fortuna de trabajar cerca de ella;;E30;nf;;;;"<img src=""2199.jpg"">";2199;4152;
1586782688437;xx#,PQr]Gz;1701908762985;7540;das Glück ist mit den Mutigen;la fortuna favorece a los valientes;oder: la fortuna favorece a los audaces<br><br>wörtl.: das Glück begünstigt die Mutigen;;E49;prov;;;;;4417B;6907;
1586782688438;hCeOIPj2!f;1701908762985;2201;"(er)raten; erahnen";adivinar;no trates de adivinar, te lo diré<br><br>no podía adivinar lo que él iba a hacer<br><br>weitere Bed.: vorhersagen, wahrsagen;;E30;v;;;;;2201;4155;
1586782688439;xPUCRrs$40;1701908762985;7541;Rate mal, wie alt er (sie) ist!;¡Adivina cuántos años tiene!;;;E30;loc;;;;;2201A;4156; missing-media 
1586782688440;C#/S[Or>$B;1701908762985;7542;meine Frage zu den Symptomen wurde nicht beantwortet;mi pregunta sobre los síntomas no fue respondida;oder: mi pregunta (...) no fue contestada<br><br>mi pregunta (...) no se respondió / no se contestó<br><br>mi pregunta quedó sin respuesta / sin contestar / sin responder;;E30;esp;;;;;2203A;4158; missing-media 
1586782688441;uNJh~!N[Ac;1701908762985;2204;"vital; (lebens)wichtig; Lebens-";vital;tú eres una persona muy vital, por eso me gustas<br><br>esa compra no es vital, o crees que necesitamos un nuevo coche (diese Anschaffung ist nicht lebensnotwendig, oder denkst du [wirklich], dass wir ein neues Auto brauchen?);;E30;adj;;;;;2204;4159;
1586782688442;i~AoCVNFnx;1701908762985;2205;"verstreichen; vergehen<br>(≠ pasar)";transcurrir;¿Cuántos días podrían transcurrir para que lleguen? (Wie viele Tage könnte es noch dauern [würden vergehen können], bis sie ankommen?);;E30;v;;;;;2205;4160;
1586782688443;tnTF8[_5*1;1701908762985;4159;der Verlauf<br>(≠ marcha);el transcurso;en el transcurso del juicio, resultó que el fraude (der Betrug) había sido aún mayor<br><br>dos personajes que el transcurso del tiempo ha convertido en uno solo (zwei Personen, die im Laufe der Zeit zu einer geworden sind [die der Verlauf der Zeit zu einer einzigen (Person) gemacht hat])<br><br>en el transcurso del año = en el curso del año (im Verlauf der Jahres);;E30;nm;;;;;4159;4161;
1586782688444;wr$q+VIxnX;1701908762985;1121;der Einwohner;el habitante;soy parte de esta ciudad, soy su habitante<br><br>un hobbit es un pequeño habitante mortal de la Tierra Media y un elfo es un guerrero alto e inmortal (ein Hobbit ist ein sterblicher, kleinwüchsiger Bewohner von Mittelerde und ein Elb ist ein unsterblicher, großer Krieger);;E30;nm;;;;;1121;4162;
1586782688445;ndk|FN`]kt;1701908762985;2206;"bewohnen; <br>wohnen <br>(≠ vivir, residir)";habitar;otra cosa (etwas anderes [fremdes]) estaba habitando su cuerpo ... <br><br>¡Este planeta no se puede habitar! <br><br>cualquier cosa es mejor que vivir con el mal que habita en esta casa ;;E30;v;;;;;2206;4163;
1586782688446;ddxIG-5T#O;1701908762985;2209;"die Beobachtung;<br>die Bemerkung";la observación;observación de aves (Vogelbeobachtung)<br><br>no admito observaciones de ninguna clase (ich verbitte mir Bemerkungen jedweder Art);;E30;nf;;;;;2209;4167; missing-media 
1586782688447;jcX=#:qI9B;1701908762985;4280;der Beobachter <br>(m/f);el observador  :  <br>la observadora;fuimos observadores electorales, teníamos condición de observador (wir waren Wahlbeobachter, wir hatten Beobachterstatus) <br><br>ähnlich: el espectador (der Zuschauer, der Betrachter) ⇒▯;;E48;nm;;;;;4280;6755;
1586782688448;q^n4A8jxL0;1701908762985;7543;"scher dich zum Teufel;<br>fahr zur Hölle";vete al diablo;oder: ¡vete al demonio! (je nach Kontext auch »fick dich«, »leck mich« etc.)<br><br>¡Vete al demonio, hombre! ¡No soy un traidor!;;E30;loc;;;;;2212A;4172;
1586782688449;A:82/1oDPI;1701908762985;7544;Hast du Durst? Nein, aber ich habe Hunger.;¿Tienes sed? No, pero tengo hambre.;;;E30;loc;;;;;2214A;4175; missing-media 
